date,regime,regime_label,sp500_price
2021-01-25,0,CRISIS,3855.360107421875
2021-01-26,0,CRISIS,3849.6201171875
2021-01-27,0,CRISIS,3750.77001953125
2021-01-28,0,CRISIS,3787.3798828125
2021-01-29,0,CRISIS,3714.239990234375
2021-02-01,0,CRISIS,3773.860107421875
2021-02-02,0,CRISIS,3826.31005859375
2021-02-03,0,CRISIS,3830.169921875
2021-02-04,0,CRISIS,3871.739990234375
2021-02-05,0,CRISIS,3886.830078125
2021-02-08,0,CRISIS,3915.590087890625
2021-02-09,0,CRISIS,3911.22998046875
2021-02-10,0,CRISIS,3909.8798828125
2021-02-11,0,CRISIS,3916.3798828125
2021-02-12,0,CRISIS,3934.830078125
2021-02-16,0,CRISIS,3932.590087890625
2021-02-17,0,CRISIS,3931.330078125
2021-02-18,0,CRISIS,3913.969970703125
2021-02-19,0,CRISIS,3906.7099609375
2021-02-22,0,CRISIS,3876.5
2021-02-23,0,CRISIS,3881.3701171875
2021-02-24,0,CRISIS,3925.429931640625
2021-02-25,0,CRISIS,3829.340087890625
2021-02-26,0,CRISIS,3811.14990234375
2021-03-01,0,CRISIS,3901.820068359375
2021-03-02,0,CRISIS,3870.2900390625
2021-03-03,0,CRISIS,3819.719970703125
2021-03-04,0,CRISIS,3768.469970703125
2021-03-05,0,CRISIS,3841.93994140625
2021-03-08,0,CRISIS,3821.35009765625
2021-03-09,0,CRISIS,3875.43994140625
2021-03-10,0,CRISIS,3898.81005859375
2021-03-11,0,CRISIS,3939.340087890625
2021-03-12,0,CRISIS,3943.340087890625
2021-03-15,0,CRISIS,3968.93994140625
2021-03-16,0,CRISIS,3962.7099609375
2021-03-17,0,CRISIS,3974.1201171875
2021-03-18,0,CRISIS,3915.4599609375
2021-03-19,0,CRISIS,3913.10009765625
2021-03-22,0,CRISIS,3940.590087890625
2021-03-23,0,CRISIS,3910.52001953125
2021-03-24,0,CRISIS,3889.139892578125
2021-03-25,0,CRISIS,3909.52001953125
2021-03-26,0,CRISIS,3974.5400390625
2021-03-29,0,CRISIS,3971.090087890625
2021-03-30,0,CRISIS,3958.550048828125
2021-03-31,0,CRISIS,3972.889892578125
2021-04-01,1,CALM,4019.8701171875
2021-04-06,1,CALM,4073.93994140625
2021-04-07,1,CALM,4079.949951171875
2021-04-08,1,CALM,4097.169921875
2021-04-09,1,CALM,4128.7998046875
2021-04-12,1,CALM,4127.990234375
2021-04-13,1,CALM,4141.58984375
2021-04-14,1,CALM,4124.66015625
2021-04-15,1,CALM,4170.419921875
2021-04-16,1,CALM,4185.47021484375
2021-04-19,1,CALM,4163.259765625
2021-04-20,1,CALM,4134.93994140625
2021-04-21,1,CALM,4173.419921875
2021-04-22,1,CALM,4134.97998046875
2021-04-23,1,CALM,4180.169921875
2021-04-26,1,CALM,4187.6201171875
2021-04-27,1,CALM,4186.72021484375
2021-04-28,1,CALM,4183.18017578125
2021-04-29,1,CALM,4211.47021484375
2021-04-30,1,CALM,4181.169921875
2021-05-03,1,CALM,4192.66015625
2021-05-04,1,CALM,4164.66015625
2021-05-05,1,CALM,4167.58984375
2021-05-06,1,CALM,4201.6201171875
2021-05-07,1,CALM,4232.60009765625
2021-05-10,0,CRISIS,4188.43017578125
2021-05-11,0,CRISIS,4152.10009765625
2021-05-12,0,CRISIS,4063.0400390625
2021-05-13,0,CRISIS,4112.5
2021-05-14,0,CRISIS,4173.85009765625
2021-05-17,1,CALM,4163.2900390625
2021-05-18,1,CALM,4127.830078125
2021-05-19,1,CALM,4115.68017578125
2021-05-20,1,CALM,4159.1201171875
2021-05-21,1,CALM,4155.85986328125
2021-05-24,1,CALM,4197.0498046875
2021-05-25,1,CALM,4188.1298828125
2021-05-26,1,CALM,4195.990234375
2021-05-27,1,CALM,4200.8798828125
2021-05-28,1,CALM,4204.10986328125
2021-06-01,0,CRISIS,4202.0400390625
2021-06-02,0,CRISIS,4208.1201171875
2021-06-03,0,CRISIS,4192.85009765625
2021-06-04,0,CRISIS,4229.89013671875
2021-06-07,0,CRISIS,4226.52001953125
2021-06-08,0,CRISIS,4227.259765625
2021-06-09,0,CRISIS,4219.5498046875
2021-06-10,0,CRISIS,4239.18017578125
2021-06-11,0,CRISIS,4247.43994140625
2021-06-14,0,CRISIS,4255.14990234375
2021-06-15,0,CRISIS,4246.58984375
2021-06-16,0,CRISIS,4223.7001953125
2021-06-17,0,CRISIS,4221.85986328125
2021-06-18,0,CRISIS,4166.4501953125
2021-06-21,0,CRISIS,4224.7900390625
2021-06-22,0,CRISIS,4246.43994140625
2021-06-23,0,CRISIS,4241.83984375
2021-06-24,0,CRISIS,4266.490234375
2021-06-25,0,CRISIS,4280.7001953125
2021-06-28,0,CRISIS,4290.60986328125
2021-06-29,0,CRISIS,4291.7998046875
2021-06-30,0,CRISIS,4297.5
2021-07-01,0,CRISIS,4319.93994140625
2021-07-02,0,CRISIS,4352.33984375
2021-07-06,0,CRISIS,4343.5400390625
2021-07-07,0,CRISIS,4358.1298828125
2021-07-08,0,CRISIS,4320.81982421875
2021-07-09,0,CRISIS,4369.5498046875
2021-07-12,0,CRISIS,4384.6298828125
2021-07-13,0,CRISIS,4369.2099609375
2021-07-14,0,CRISIS,4374.2998046875
2021-07-15,0,CRISIS,4360.02978515625
2021-07-16,0,CRISIS,4327.16015625
2021-07-19,0,CRISIS,4258.490234375
2021-07-20,0,CRISIS,4323.06005859375
2021-07-21,0,CRISIS,4358.68994140625
2021-07-22,0,CRISIS,4367.47998046875
2021-07-23,0,CRISIS,4411.7900390625
2021-07-26,0,CRISIS,4422.2998046875
2021-07-27,0,CRISIS,4401.4599609375
2021-07-28,0,CRISIS,4400.64013671875
2021-07-29,0,CRISIS,4419.14990234375
2021-07-30,0,CRISIS,4395.259765625
2021-08-02,1,CALM,4387.16015625
2021-08-03,1,CALM,4423.14990234375
2021-08-04,1,CALM,4402.66015625
2021-08-05,1,CALM,4429.10009765625
2021-08-06,1,CALM,4436.52001953125
2021-08-09,1,CALM,4432.35009765625
2021-08-10,1,CALM,4436.75
2021-08-11,1,CALM,4442.41015625
2021-08-12,1,CALM,4460.830078125
2021-08-13,1,CALM,4468.0
2021-08-16,1,CALM,4479.7099609375
2021-08-17,1,CALM,4448.080078125
2021-08-18,1,CALM,4400.27001953125
2021-08-19,1,CALM,4405.7998046875
2021-08-20,1,CALM,4441.669921875
2021-08-23,1,CALM,4479.52978515625
2021-08-24,1,CALM,4486.22998046875
2021-08-25,1,CALM,4496.18994140625
2021-08-26,1,CALM,4470.0
2021-08-27,1,CALM,4509.3701171875
2021-08-30,1,CALM,4528.7900390625
2021-08-31,1,CALM,4522.68017578125
2021-09-01,1,CALM,4524.08984375
2021-09-02,1,CALM,4536.9501953125
2021-09-03,1,CALM,4535.43017578125
2021-09-07,1,CALM,4520.02978515625
2021-09-08,1,CALM,4514.06982421875
2021-09-09,1,CALM,4493.27978515625
2021-09-10,1,CALM,4458.580078125
2021-09-13,1,CALM,4468.72998046875
2021-09-14,1,CALM,4443.0498046875
2021-09-15,1,CALM,4480.7001953125
2021-09-16,1,CALM,4473.75
2021-09-17,1,CALM,4432.990234375
2021-09-20,0,CRISIS,4357.72998046875
2021-09-21,0,CRISIS,4354.18994140625
2021-09-22,0,CRISIS,4395.64013671875
2021-09-23,0,CRISIS,4448.97998046875
2021-09-24,0,CRISIS,4455.47998046875
2021-09-27,0,CRISIS,4443.10986328125
2021-09-28,0,CRISIS,4352.6298828125
2021-09-29,0,CRISIS,4359.4599609375
2021-09-30,0,CRISIS,4307.5400390625
2021-10-01,0,CRISIS,4357.0400390625
2021-10-04,0,CRISIS,4300.4599609375
2021-10-05,0,CRISIS,4345.72021484375
2021-10-06,0,CRISIS,4363.5498046875
2021-10-07,0,CRISIS,4399.759765625
2021-10-08,0,CRISIS,4391.33984375
2021-10-11,0,CRISIS,4361.18994140625
2021-10-12,0,CRISIS,4350.64990234375
2021-10-13,0,CRISIS,4363.7998046875
2021-10-14,0,CRISIS,4438.259765625
2021-10-15,0,CRISIS,4471.3701171875
2021-10-18,0,CRISIS,4486.4599609375
2021-10-19,0,CRISIS,4519.6298828125
2021-10-20,0,CRISIS,4536.18994140625
2021-10-21,0,CRISIS,4549.77978515625
2021-10-22,0,CRISIS,4544.89990234375
2021-10-25,0,CRISIS,4566.47998046875
2021-10-26,0,CRISIS,4574.7900390625
2021-10-27,0,CRISIS,4551.68017578125
2021-10-28,0,CRISIS,4596.419921875
2021-10-29,0,CRISIS,4605.3798828125
2021-11-01,0,CRISIS,4613.669921875
2021-11-02,0,CRISIS,4630.64990234375
2021-11-03,0,CRISIS,4660.56982421875
2021-11-04,0,CRISIS,4680.06005859375
2021-11-05,0,CRISIS,4697.52978515625
2021-11-08,0,CRISIS,4701.7001953125
2021-11-09,0,CRISIS,4685.25
2021-11-10,0,CRISIS,4646.7099609375
2021-11-11,0,CRISIS,4649.27001953125
2021-11-12,0,CRISIS,4682.85009765625
2021-11-15,0,CRISIS,4682.7998046875
2021-11-16,0,CRISIS,4700.89990234375
2021-11-17,0,CRISIS,4688.669921875
2021-11-18,0,CRISIS,4704.5400390625
2021-11-19,0,CRISIS,4697.9599609375
2021-11-22,0,CRISIS,4682.93994140625
2021-11-23,0,CRISIS,4690.7001953125
2021-11-24,0,CRISIS,4701.4599609375
2021-11-26,0,CRISIS,4594.6201171875
2021-11-29,0,CRISIS,4655.27001953125
2021-11-30,0,CRISIS,4567.0
2021-12-01,0,CRISIS,4513.0400390625
2021-12-02,0,CRISIS,4577.10009765625
2021-12-03,0,CRISIS,4538.43017578125
2021-12-06,0,CRISIS,4591.669921875
2021-12-07,0,CRISIS,4686.75
2021-12-08,0,CRISIS,4701.2099609375
2021-12-09,0,CRISIS,4667.4501953125
2021-12-10,0,CRISIS,4712.02001953125
2021-12-13,0,CRISIS,4668.97021484375
2021-12-14,0,CRISIS,4634.08984375
2021-12-15,0,CRISIS,4709.85009765625
2021-12-16,0,CRISIS,4668.669921875
2021-12-17,0,CRISIS,4620.64013671875
2021-12-20,0,CRISIS,4568.02001953125
2021-12-21,0,CRISIS,4649.22998046875
2021-12-22,0,CRISIS,4696.56005859375
2021-12-23,0,CRISIS,4725.7900390625
2021-12-28,0,CRISIS,4786.35009765625
2021-12-29,0,CRISIS,4793.06005859375
2021-12-30,0,CRISIS,4778.72998046875
2021-12-31,0,CRISIS,4766.18017578125
2022-01-03,0,CRISIS,4796.56005859375
2022-01-04,0,CRISIS,4793.5400390625
2022-01-05,0,CRISIS,4700.580078125
2022-01-06,0,CRISIS,4696.0498046875
2022-01-07,0,CRISIS,4677.02978515625
2022-01-10,0,CRISIS,4670.2900390625
2022-01-11,0,CRISIS,4713.06982421875
2022-01-12,0,CRISIS,4726.35009765625
2022-01-13,0,CRISIS,4659.02978515625
2022-01-14,0,CRISIS,4662.85009765625
2022-01-18,0,CRISIS,4577.10986328125
2022-01-19,0,CRISIS,4532.759765625
2022-01-20,0,CRISIS,4482.72998046875
2022-01-21,0,CRISIS,4397.93994140625
2022-01-24,0,CRISIS,4410.1298828125
2022-01-25,0,CRISIS,4356.4501953125
2022-01-26,0,CRISIS,4349.93017578125
2022-01-27,0,CRISIS,4326.509765625
2022-01-28,0,CRISIS,4431.85009765625
2022-01-31,0,CRISIS,4515.5498046875
2022-02-01,0,CRISIS,4546.5400390625
2022-02-02,0,CRISIS,4589.3798828125
2022-02-03,0,CRISIS,4477.43994140625
2022-02-04,0,CRISIS,4500.52978515625
2022-02-07,0,CRISIS,4483.8701171875
2022-02-08,0,CRISIS,4521.5400390625
2022-02-09,0,CRISIS,4587.18017578125
2022-02-10,0,CRISIS,4504.080078125
2022-02-11,0,CRISIS,4418.64013671875
2022-02-14,0,CRISIS,4401.669921875
2022-02-15,0,CRISIS,4471.06982421875
2022-02-16,0,CRISIS,4475.009765625
2022-02-17,0,CRISIS,4380.259765625
2022-02-18,0,CRISIS,4348.8701171875
2022-02-22,0,CRISIS,4304.759765625
2022-02-23,0,CRISIS,4225.5
2022-02-24,0,CRISIS,4288.7001953125
2022-02-25,0,CRISIS,4384.64990234375
2022-02-28,0,CRISIS,4373.93994140625
2022-03-01,0,CRISIS,4306.259765625
2022-03-02,0,CRISIS,4386.5400390625
2022-03-03,0,CRISIS,4363.490234375
2022-03-04,0,CRISIS,4328.8701171875
2022-03-07,0,CRISIS,4201.08984375
2022-03-08,0,CRISIS,4170.7001953125
2022-03-09,0,CRISIS,4277.8798828125
2022-03-10,0,CRISIS,4259.52001953125
2022-03-11,0,CRISIS,4204.31005859375
2022-03-14,0,CRISIS,4173.10986328125
2022-03-15,0,CRISIS,4262.4501953125
2022-03-16,0,CRISIS,4357.85986328125
2022-03-17,0,CRISIS,4411.669921875
2022-03-18,0,CRISIS,4463.1201171875
2022-03-21,0,CRISIS,4461.18017578125
2022-03-22,0,CRISIS,4511.60986328125
2022-03-23,0,CRISIS,4456.240234375
2022-03-24,0,CRISIS,4520.16015625
2022-03-25,0,CRISIS,4543.06005859375
2022-03-28,0,CRISIS,4575.52001953125
2022-03-29,0,CRISIS,4631.60009765625
2022-03-30,0,CRISIS,4602.4501953125
2022-03-31,0,CRISIS,4530.41015625
2022-04-01,0,CRISIS,4545.85986328125
2022-04-04,0,CRISIS,4582.64013671875
2022-04-05,0,CRISIS,4525.1201171875
2022-04-06,0,CRISIS,4481.14990234375
2022-04-07,0,CRISIS,4500.2099609375
2022-04-08,0,CRISIS,4488.27978515625
2022-04-11,0,CRISIS,4412.52978515625
2022-04-12,0,CRISIS,4397.4501953125
2022-04-13,0,CRISIS,4446.58984375
2022-04-14,0,CRISIS,4392.58984375
2022-04-19,0,CRISIS,4462.2099609375
2022-04-20,0,CRISIS,4459.4501953125
2022-04-21,0,CRISIS,4393.66015625
2022-04-22,0,CRISIS,4271.77978515625
2022-04-25,0,CRISIS,4296.1201171875
2022-04-26,0,CRISIS,4175.2001953125
2022-04-27,0,CRISIS,4183.9599609375
2022-04-28,0,CRISIS,4287.5
2022-04-29,0,CRISIS,4131.93017578125
2022-05-02,1,CALM,4155.3798828125
2022-05-03,1,CALM,4175.47998046875
2022-05-04,0,CRISIS,4300.169921875
2022-05-05,0,CRISIS,4146.8701171875
2022-05-06,0,CRISIS,4123.33984375
2022-05-09,0,CRISIS,3991.239990234375
2022-05-10,1,CALM,4001.050048828125
2022-05-11,1,CALM,3935.179931640625
2022-05-12,1,CALM,3930.080078125
2022-05-13,1,CALM,4023.889892578125
2022-05-16,1,CALM,4008.010009765625
2022-05-17,1,CALM,4088.85009765625
2022-05-18,0,CRISIS,3923.679931640625
2022-05-19,1,CALM,3900.7900390625
2022-05-20,1,CALM,3901.360107421875
2022-05-23,1,CALM,3973.75
2022-05-24,1,CALM,3941.47998046875
2022-05-25,1,CALM,3978.72998046875
2022-05-26,0,CRISIS,4057.840087890625
2022-05-27,0,CRISIS,4158.240234375
2022-05-31,0,CRISIS,4132.14990234375
2022-06-01,0,CRISIS,4101.22998046875
2022-06-02,0,CRISIS,4176.81982421875
2022-06-03,0,CRISIS,4108.5400390625
2022-06-06,0,CRISIS,4121.43017578125
2022-06-07,0,CRISIS,4160.68017578125
2022-06-08,0,CRISIS,4115.77001953125
2022-06-09,0,CRISIS,4017.820068359375
2022-06-10,0,CRISIS,3900.860107421875
2022-06-13,0,CRISIS,3749.6298828125
2022-06-14,0,CRISIS,3735.47998046875
2022-06-15,0,CRISIS,3789.989990234375
2022-06-16,0,CRISIS,3666.77001953125
2022-06-17,0,CRISIS,3674.840087890625
2022-06-21,0,CRISIS,3764.7900390625
2022-06-22,0,CRISIS,3759.889892578125
2022-06-23,0,CRISIS,3795.72998046875
2022-06-24,0,CRISIS,3911.739990234375
2022-06-27,0,CRISIS,3900.110107421875
2022-06-28,0,CRISIS,3821.550048828125
2022-06-29,0,CRISIS,3818.830078125
2022-06-30,0,CRISIS,3785.3798828125
2022-07-01,1,CALM,3825.330078125
2022-07-05,1,CALM,3831.389892578125
2022-07-06,1,CALM,3845.080078125
2022-07-07,1,CALM,3902.6201171875
2022-07-08,1,CALM,3899.3798828125
2022-07-11,1,CALM,3854.429931640625
2022-07-12,1,CALM,3818.800048828125
2022-07-13,1,CALM,3801.780029296875
2022-07-14,1,CALM,3790.3798828125
2022-07-15,1,CALM,3863.159912109375
2022-07-18,1,CALM,3830.85009765625
2022-07-19,1,CALM,3936.68994140625
2022-07-20,1,CALM,3959.89990234375
2022-07-21,1,CALM,3998.949951171875
2022-07-22,1,CALM,3961.6298828125
2022-07-25,1,CALM,3966.840087890625
2022-07-26,1,CALM,3921.050048828125
2022-07-27,1,CALM,4023.610107421875
2022-07-28,1,CALM,4072.429931640625
2022-07-29,1,CALM,4130.2900390625
2022-08-01,1,CALM,4118.6298828125
2022-08-02,1,CALM,4091.18994140625
2022-08-03,1,CALM,4155.169921875
2022-08-04,1,CALM,4151.93994140625
2022-08-05,1,CALM,4145.18994140625
2022-08-08,1,CALM,4140.06005859375
2022-08-09,1,CALM,4122.47021484375
2022-08-10,1,CALM,4210.240234375
2022-08-11,1,CALM,4207.27001953125
2022-08-12,1,CALM,4280.14990234375
2022-08-15,1,CALM,4297.14013671875
2022-08-16,1,CALM,4305.2001953125
2022-08-17,1,CALM,4274.0400390625
2022-08-18,1,CALM,4283.740234375
2022-08-19,1,CALM,4228.47998046875
2022-08-22,1,CALM,4137.990234375
2022-08-23,1,CALM,4128.72998046875
2022-08-24,1,CALM,4140.77001953125
2022-08-25,1,CALM,4199.1201171875
2022-08-26,0,CRISIS,4057.659912109375
2022-08-29,1,CALM,4030.610107421875
2022-08-30,1,CALM,3986.159912109375
2022-08-31,1,CALM,3955.0
2022-09-01,0,CRISIS,3966.85009765625
2022-09-02,0,CRISIS,3924.260009765625
2022-09-06,0,CRISIS,3908.18994140625
2022-09-07,0,CRISIS,3979.8701171875
2022-09-08,0,CRISIS,4006.179931640625
2022-09-09,0,CRISIS,4067.360107421875
2022-09-12,0,CRISIS,4110.41015625
2022-09-13,0,CRISIS,3932.68994140625
2022-09-14,0,CRISIS,3946.010009765625
2022-09-15,0,CRISIS,3901.35009765625
2022-09-16,0,CRISIS,3873.330078125
2022-09-19,0,CRISIS,3899.889892578125
2022-09-20,0,CRISIS,3855.929931640625
2022-09-21,0,CRISIS,3789.929931640625
2022-09-22,0,CRISIS,3757.989990234375
2022-09-23,0,CRISIS,3693.22998046875
2022-09-26,0,CRISIS,3655.0400390625
2022-09-27,0,CRISIS,3647.2900390625
2022-09-28,0,CRISIS,3719.0400390625
2022-09-29,0,CRISIS,3640.469970703125
2022-09-30,0,CRISIS,3585.6201171875
2022-10-03,0,CRISIS,3678.429931640625
2022-10-04,0,CRISIS,3790.929931640625
2022-10-05,0,CRISIS,3783.280029296875
2022-10-06,0,CRISIS,3744.52001953125
2022-10-07,0,CRISIS,3639.659912109375
2022-10-10,0,CRISIS,3612.389892578125
2022-10-11,0,CRISIS,3588.840087890625
2022-10-12,0,CRISIS,3577.030029296875
2022-10-13,0,CRISIS,3669.909912109375
2022-10-14,0,CRISIS,3583.070068359375
2022-10-17,0,CRISIS,3677.949951171875
2022-10-18,0,CRISIS,3719.97998046875
2022-10-19,0,CRISIS,3695.159912109375
2022-10-20,0,CRISIS,3665.780029296875
2022-10-21,0,CRISIS,3752.75
2022-10-24,0,CRISIS,3797.340087890625
2022-10-25,0,CRISIS,3859.110107421875
2022-10-26,0,CRISIS,3830.60009765625
2022-10-27,0,CRISIS,3807.300048828125
2022-10-28,0,CRISIS,3901.06005859375
2022-10-31,0,CRISIS,3871.97998046875
2022-11-01,1,CALM,3856.10009765625
2022-11-02,1,CALM,3759.68994140625
2022-11-03,1,CALM,3719.889892578125
2022-11-04,1,CALM,3770.550048828125
2022-11-07,1,CALM,3806.800048828125
2022-11-08,1,CALM,3828.110107421875
2022-11-09,0,CRISIS,3748.570068359375
2022-11-10,0,CRISIS,3956.3701171875
2022-11-11,1,CALM,3992.929931640625
2022-11-14,1,CALM,3957.25
2022-11-15,1,CALM,3991.72998046875
2022-11-16,1,CALM,3958.7900390625
2022-11-17,1,CALM,3946.56005859375
2022-11-18,1,CALM,3965.340087890625
2022-11-21,1,CALM,3949.93994140625
2022-11-22,1,CALM,4003.580078125
2022-11-23,1,CALM,4027.260009765625
2022-11-25,1,CALM,4026.1201171875
2022-11-28,1,CALM,3963.93994140625
2022-11-29,1,CALM,3957.6298828125
2022-11-30,1,CALM,4080.110107421875
2022-12-01,1,CALM,4076.570068359375
2022-12-02,1,CALM,4071.699951171875
2022-12-05,1,CALM,3998.840087890625
2022-12-06,1,CALM,3941.260009765625
2022-12-07,1,CALM,3933.919921875
2022-12-08,1,CALM,3963.510009765625
2022-12-09,1,CALM,3934.3798828125
2022-12-12,1,CALM,3990.56005859375
2022-12-13,1,CALM,4019.64990234375
2022-12-14,1,CALM,3995.320068359375
2022-12-15,1,CALM,3895.75
2022-12-16,1,CALM,3852.360107421875
2022-12-19,1,CALM,3817.659912109375
2022-12-20,1,CALM,3821.6201171875
2022-12-21,1,CALM,3878.43994140625
2022-12-22,1,CALM,3822.389892578125
2022-12-23,1,CALM,3844.820068359375
2022-12-28,1,CALM,3783.219970703125
2022-12-29,1,CALM,3849.280029296875
2022-12-30,1,CALM,3839.5
2023-01-04,1,CALM,3852.969970703125
2023-01-05,1,CALM,3808.10009765625
2023-01-06,1,CALM,3895.080078125
2023-01-09,1,CALM,3892.090087890625
2023-01-10,1,CALM,3919.25
2023-01-11,1,CALM,3969.610107421875
2023-01-12,1,CALM,3983.169921875
2023-01-13,1,CALM,3999.090087890625
2023-01-17,1,CALM,3990.969970703125
2023-01-18,1,CALM,3928.860107421875
2023-01-19,1,CALM,3898.85009765625
2023-01-20,1,CALM,3972.610107421875
2023-01-23,1,CALM,4019.81005859375
2023-01-24,1,CALM,4016.949951171875
2023-01-25,1,CALM,4016.219970703125
2023-01-26,1,CALM,4060.429931640625
2023-01-27,1,CALM,4070.56005859375
2023-01-30,1,CALM,4017.77001953125
2023-01-31,1,CALM,4076.60009765625
2023-02-01,1,CALM,4119.2099609375
2023-02-02,0,CRISIS,4179.759765625
2023-02-03,1,CALM,4136.47998046875
2023-02-06,1,CALM,4111.080078125
2023-02-07,1,CALM,4164.0
2023-02-08,1,CALM,4117.85986328125
2023-02-09,1,CALM,4081.5
2023-02-10,1,CALM,4090.4599609375
2023-02-13,1,CALM,4137.2900390625
2023-02-14,1,CALM,4136.1298828125
2023-02-15,1,CALM,4147.60009765625
2023-02-16,1,CALM,4090.409912109375
2023-02-17,1,CALM,4079.090087890625
2023-02-21,1,CALM,3997.340087890625
2023-02-22,1,CALM,3991.050048828125
2023-02-23,1,CALM,4012.320068359375
2023-02-24,1,CALM,3970.0400390625
2023-02-27,1,CALM,3982.239990234375
2023-02-28,1,CALM,3970.14990234375
2023-03-01,1,CALM,3951.389892578125
2023-03-02,1,CALM,3981.35009765625
2023-03-03,1,CALM,4045.639892578125
2023-03-06,1,CALM,4048.419921875
2023-03-07,1,CALM,3986.3701171875
2023-03-08,1,CALM,3992.010009765625
2023-03-09,0,CRISIS,3918.320068359375
2023-03-10,0,CRISIS,3861.590087890625
2023-03-13,0,CRISIS,3855.760009765625
2023-03-14,0,CRISIS,3919.2900390625
2023-03-15,0,CRISIS,3891.929931640625
2023-03-16,0,CRISIS,3960.280029296875
2023-03-17,0,CRISIS,3916.639892578125
2023-03-20,1,CALM,3951.570068359375
2023-03-21,1,CALM,4002.8701171875
2023-03-22,1,CALM,3936.969970703125
2023-03-23,1,CALM,3948.719970703125
2023-03-24,1,CALM,3970.989990234375
2023-03-27,1,CALM,3977.530029296875
2023-03-28,1,CALM,3971.27001953125
2023-03-29,1,CALM,4027.81005859375
2023-03-30,1,CALM,4050.830078125
2023-03-31,1,CALM,4109.31005859375
2023-04-03,1,CALM,4124.509765625
2023-04-04,1,CALM,4100.60009765625
2023-04-05,1,CALM,4090.3798828125
2023-04-06,1,CALM,4105.02001953125
2023-04-11,1,CALM,4108.93994140625
2023-04-12,1,CALM,4091.949951171875
2023-04-13,1,CALM,4146.22021484375
2023-04-14,1,CALM,4137.64013671875
2023-04-17,1,CALM,4151.31982421875
2023-04-18,1,CALM,4154.8701171875
2023-04-19,1,CALM,4154.52001953125
2023-04-20,1,CALM,4129.7900390625
2023-04-21,1,CALM,4133.52001953125
2023-04-24,1,CALM,4137.0400390625
2023-04-25,1,CALM,4071.6298828125
2023-04-26,1,CALM,4055.989990234375
2023-04-27,1,CALM,4135.35009765625
2023-04-28,1,CALM,4169.47998046875
2023-05-01,1,CALM,4167.8701171875
2023-05-02,1,CALM,4119.580078125
2023-05-03,1,CALM,4090.75
2023-05-04,1,CALM,4061.219970703125
2023-05-05,1,CALM,4136.25
2023-05-08,1,CALM,4138.1201171875
2023-05-09,1,CALM,4119.169921875
2023-05-10,1,CALM,4137.64013671875
2023-05-11,1,CALM,4130.6201171875
2023-05-12,1,CALM,4124.080078125
2023-05-15,1,CALM,4136.27978515625
2023-05-16,1,CALM,4109.89990234375
2023-05-17,1,CALM,4158.77001953125
2023-05-18,1,CALM,4198.0498046875
2023-05-19,1,CALM,4191.97998046875
2023-05-22,1,CALM,4192.6298828125
2023-05-23,1,CALM,4145.580078125
2023-05-24,1,CALM,4115.240234375
2023-05-25,1,CALM,4151.27978515625
2023-05-26,1,CALM,4205.4501953125
2023-05-30,1,CALM,4205.52001953125
2023-05-31,1,CALM,4179.830078125
2023-06-01,1,CALM,4221.02001953125
2023-06-02,1,CALM,4282.3701171875
2023-06-05,1,CALM,4273.7900390625
2023-06-06,1,CALM,4283.85009765625
2023-06-07,1,CALM,4267.52001953125
2023-06-08,1,CALM,4293.93017578125
2023-06-09,1,CALM,4298.85986328125
2023-06-12,1,CALM,4338.93017578125
2023-06-13,1,CALM,4369.009765625
2023-06-14,1,CALM,4372.58984375
2023-06-15,1,CALM,4425.83984375
2023-06-16,1,CALM,4409.58984375
2023-06-20,1,CALM,4388.7099609375
2023-06-21,1,CALM,4365.68994140625
2023-06-22,1,CALM,4381.89013671875
2023-06-23,1,CALM,4348.330078125
2023-06-26,1,CALM,4328.81982421875
2023-06-27,1,CALM,4378.41015625
2023-06-28,1,CALM,4376.85986328125
2023-06-29,1,CALM,4396.43994140625
2023-06-30,1,CALM,4450.3798828125
2023-07-03,1,CALM,4455.58984375
2023-07-05,1,CALM,4446.81982421875
2023-07-06,1,CALM,4411.58984375
2023-07-07,1,CALM,4398.9501953125
2023-07-10,1,CALM,4409.52978515625
2023-07-11,1,CALM,4439.259765625
2023-07-12,1,CALM,4472.16015625
2023-07-13,1,CALM,4510.0400390625
2023-07-14,1,CALM,4505.419921875
2023-07-17,1,CALM,4522.7900390625
2023-07-18,1,CALM,4554.97998046875
2023-07-19,1,CALM,4565.72021484375
2023-07-20,1,CALM,4534.8701171875
2023-07-21,1,CALM,4536.33984375
2023-07-24,1,CALM,4554.64013671875
2023-07-25,1,CALM,4567.4599609375
2023-07-26,1,CALM,4566.75
2023-07-27,1,CALM,4537.41015625
2023-07-28,1,CALM,4582.22998046875
2023-07-31,1,CALM,4588.9599609375
2023-08-01,1,CALM,4576.72998046875
2023-08-02,1,CALM,4513.39013671875
2023-08-03,1,CALM,4501.89013671875
2023-08-04,1,CALM,4478.02978515625
2023-08-07,1,CALM,4518.43994140625
2023-08-08,1,CALM,4499.3798828125
2023-08-09,1,CALM,4467.7099609375
2023-08-10,1,CALM,4468.830078125
2023-08-11,1,CALM,4464.0498046875
2023-08-14,1,CALM,4489.72021484375
2023-08-15,1,CALM,4437.85986328125
2023-08-16,1,CALM,4404.330078125
2023-08-17,1,CALM,4370.35986328125
2023-08-18,1,CALM,4369.7099609375
2023-08-21,1,CALM,4399.77001953125
