Date,AAPL,AMZN,BAC,BRK-B,CVX,ENPH,GLD,GME,GOOGL,HYG,JNJ,JPM,MSFT,NVDA,PG,XOM
2009-06-02,4.17954158782959,4.246500015258789,8.830924987792969,59.959999084472656,35.873504638671875,,96.36000061035156,4.093663215637207,10.640325546264648,29.492467880249023,34.56967544555664,22.79652976989746,15.833587646484375,0.24869133532047272,33.003936767578125,39.21342468261719
2009-06-03,4.223287582397461,4.283999919891357,8.683747291564941,58.47999954223633,35.30965805053711,,94.41000366210938,4.06841516494751,10.72104549407959,29.323881149291992,34.53895568847656,22.452922821044922,16.077749252319336,0.2408982664346695,33.06537628173828,38.76171112060547
2009-06-04,4.306883335113525,4.276000022888184,9.195009231567383,58.65999984741211,36.10110855102539,,96.2300033569336,4.115548610687256,10.935392379760742,29.413803100585938,34.34212875366211,23.35818099975586,16.151731491088867,0.24960815906524658,32.7827262878418,39.24568557739258
2009-06-05,4.334749698638916,4.377999782562256,9.187265396118164,58.400001525878906,35.88385772705078,,93.70999908447266,4.021284580230713,11.035736083984375,29.507450103759766,34.39748764038086,22.82956886291504,16.38109016418457,0.2482328563928604,32.678253173828125,39.24032211303711
2009-06-08,4.310179233551025,4.317999839782715,9.342192649841309,58.63999938964844,35.992488861083984,,93.55999755859375,4.095347881317139,10.897890090942383,29.559934616088867,34.21297836303711,23.384611129760742,16.314510345458984,0.24685771763324738,32.6536865234375,39.347869873046875
2009-06-09,4.276322364807129,4.354000091552734,9.342192649841309,59.560001373291016,36.308021545410156,,93.83000183105469,4.208125114440918,10.819649696350098,29.616127014160156,34.25602340698242,23.298707962036133,16.336708068847656,0.2603810727596283,32.205108642578125,39.32097244262695
2009-06-10,4.20231294631958,4.329500198364258,9.280220031738281,58.5,36.32352828979492,,93.86000061035156,4.199709415435791,10.74464225769043,29.653553009033203,34.23143005371094,23.021190643310547,16.6844482421875,0.2686324715614319,32.00232696533203,39.70814895629883
2009-06-11,4.19332218170166,4.2845001220703125,10.047117233276367,59.29999923706055,37.19258499145508,,93.69999694824219,4.142477989196777,10.655227661132812,29.72102928161621,34.47127914428711,23.08725929260254,16.891620635986328,0.265194296836853,31.959314346313477,39.82109832763672
2009-06-12,4.10403299331665,4.203999996185303,10.628096580505371,59.470001220703125,37.59086990356445,,92.16999816894531,4.059998512268066,10.55190372467041,29.874605178833008,34.4774284362793,23.212812423706055,17.261568069458008,0.2638190686702728,32.2911376953125,39.6759033203125
2009-06-15,4.077666282653809,4.158999919891357,10.325986862182617,58.58000183105469,36.76840591430664,,91.0999984741211,3.9842541217803955,10.35146713256836,29.43252182006836,33.671775817871094,22.466142654418945,17.328153610229492,0.2594640552997589,31.541461944580078,39.154273986816406
2009-06-16,4.085455417633057,4.107500076293945,9.861204147338867,58.220001220703125,36.14766311645508,,91.93000030517578,3.8697926998138428,10.332341194152832,29.151552200317383,33.59182357788086,22.135759353637695,17.35034942626953,0.25235867500305176,30.785648345947266,38.51971435546875
2009-06-17,4.062385082244873,4.132500171661377,9.528103828430176,57.47999954223633,35.6045036315918,,92.3499984741211,3.9118738174438477,10.311478614807129,28.982952117919922,33.948524475097656,21.626964569091797,17.520530700683594,0.2585473656654358,30.730348587036133,38.40677261352539
2009-06-18,4.071373462677002,4.079999923706055,9.992891311645508,56.58000183105469,35.39760208129883,,91.61000061035156,3.837810754776001,10.284157752990723,29.260189056396484,34.311378479003906,22.578472137451172,17.387340545654297,0.25350481271743774,31.44316291809082,38.41754150390625
2009-06-19,4.17924165725708,4.1479997634887695,10.240778923034668,56.099998474121094,35.206199645996094,,91.9000015258789,3.863058567047119,10.433926582336426,29.290163040161133,34.495880126953125,23.12691307067871,17.809078216552734,0.256255179643631,31.117477416992188,38.20781707763672
2009-06-22,4.116018295288086,3.9574999809265137,9.249236106872559,55.599998474121094,34.016448974609375,,90.54000091552734,3.6964170932769775,10.117498397827148,28.893037796020508,34.12688446044922,21.71946907043457,17.224573135375977,0.24181509017944336,31.068309783935547,37.01935958862305
2009-06-23,4.015341758728027,3.884000062942505,9.473881721496582,55.22999954223633,34.11992645263672,,90.91999816894531,3.6795849800109863,10.076019287109375,28.941747665405273,33.8316650390625,22.1820068359375,17.268972396850586,0.24066901206970215,31.06218147277832,37.07853317260742
2009-06-24,4.0815606117248535,3.9635000228881836,9.5668363571167,55.880001068115234,33.99577713012695,,91.44999694824219,3.6745355129241943,10.165682792663574,29.087848663330078,34.10843276977539,22.10931968688965,17.365150451660156,0.24869133532047272,31.06218147277832,36.80963897705078
2009-06-25,4.190626621246338,4.110000133514404,9.5668363571167,56.040000915527344,34.590633392333984,,92.30999755859375,3.738499879837036,10.326630592346191,29.365083694458008,34.60658264160156,22.558650970458984,17.601911544799805,0.26175621151924133,31.75653839111328,37.578636169433594
2009-06-26,4.267930030822754,4.193999767303467,9.876696586608887,56.02000045776367,34.11473846435547,,92.29000091552734,3.731764316558838,10.563828468322754,29.357595443725586,34.80955123901367,22.76348114013672,17.276363372802734,0.265194296836853,31.799537658691406,37.13230895996094
2009-06-29,4.253848075866699,4.151500225067139,10.217541694641113,56.900001525878906,34.59580612182617,,92.04000091552734,3.731764316558838,10.534517288208008,29.7247371673584,35.03094482421875,22.862606048583984,17.653705596923828,0.265194296836853,32.094505310058594,37.955078125
2009-06-30,4.267630100250244,4.183000087738037,10.2252836227417,57.91999816894531,34.269935607910156,,91.18000030517578,3.704834222793579,10.471182823181152,29.863386154174805,34.93254089355469,22.53882598876953,17.587114334106445,0.2587764859199524,31.400136947631836,37.59477615356445
2009-07-01,4.279615879058838,4.079999923706055,10.109089851379395,58.47999954223633,34.40959167480469,,92.38999938964844,3.780579090118408,10.406604766845703,29.937103271484375,35.098602294921875,22.346914291381836,17.786876678466797,0.25992244482040405,31.953176498413086,37.94431686401367
2009-07-02,4.195420742034912,3.9660000801086426,9.791487693786621,57.86000061035156,33.32330322265625,,91.25,3.5466089248657227,10.145813941955566,29.41535758972168,34.42823028564453,21.35431671142578,17.291152954101562,0.2498374879360199,31.406272888183594,36.83115768432617
2009-07-06,4.153173446655273,3.9049999713897705,9.411908149719238,57.099998474121094,33.178462982177734,,90.76000213623047,3.5415589809417725,10.17363166809082,28.976781845092773,34.821842193603516,21.572689056396484,17.165376663208008,0.24181509017944336,32.0576286315918,36.62141036987305
2009-07-07,4.056991100311279,3.7815001010894775,9.411908149719238,56.20000076293945,32.43357849121094,,90.70999908447266,3.44392991065979,9.851243019104004,28.572206497192383,34.58199691772461,21.711654663085938,16.66965675354004,0.23127150535583496,31.897869110107422,35.79327392578125
2009-07-08,4.1115241050720215,3.868000030517578,9.171772003173828,56.220001220703125,32.4749641418457,,89.2699966430664,3.524726629257202,9.99678897857666,28.746131896972656,35.10474395751953,21.645479202270508,16.691843032836914,0.2317298799753189,32.3464469909668,35.631954193115234
2009-07-09,4.085755825042725,3.9049999713897705,9.272473335266113,55.41999816894531,32.63015365600586,,89.51000213623047,3.4826457500457764,10.193005561828613,29.15822982788086,34.86489486694336,22.247655868530273,16.603069305419922,0.23677244782447815,32.205108642578125,35.47599411010742
2009-07-10,4.150475025177002,3.881500005722046,9.20275592803955,54.900001525878906,31.76111602783203,,89.58000183105469,3.440563440322876,10.2926025390625,28.935192108154297,35.01250457763672,21.400630950927734,16.56607437133789,0.2376892864704132,32.08836364746094,35.01890563964844
2009-07-13,4.26493501663208,4.073500156402588,10.062612533569336,56.560001373291016,32.2990837097168,,90.19000244140625,3.5398752689361572,10.538492202758789,28.99942970275879,35.49835205078125,22.968952178955078,17.187578201293945,0.24043983221054077,32.55536651611328,35.33081817626953
2009-07-14,4.2628350257873535,4.097499847412109,10.000638961791992,57.400001525878906,32.58877944946289,,90.80999755859375,3.640869379043579,10.548179626464844,29.112865447998047,35.812007904052734,22.962337493896484,17.098787307739258,0.24548238515853882,32.89949035644531,35.61043930053711
2009-07-15,4.400967121124268,4.227499961853027,10.395705223083496,58.79999923706055,33.4008903503418,,92.23999786376953,3.642552614212036,10.882987976074219,29.755632400512695,36.2609748840332,23.994653701782227,17.84607696533203,0.2555675804615021,33.5815544128418,36.80426025390625
2009-07-16,4.420142650604248,4.305500030517578,10.202046394348145,58.459999084472656,33.5664176940918,,91.9800033569336,3.7283992767333984,10.99301528930664,29.846405029296875,36.43931579589844,23.90862274169922,18.08284568786621,0.26886171102523804,33.92566680908203,36.815006256103516
2009-07-17,4.5468854904174805,4.292500019073486,9.985146522521973,59.02000045776367,33.68540573120117,,91.93000030517578,3.6964170932769775,10.686274528503418,29.872814178466797,36.427001953125,24.411548614501953,17.97185516357422,0.27665483951568604,34.3619499206543,36.8472900390625
2009-07-20,4.581643104553223,4.411499977111816,9.481623649597168,59.470001220703125,33.95438766479492,,93.27999877929688,3.7603814601898193,10.684287071228027,30.28872299194336,36.322471618652344,24.471101760864258,18.149425506591797,0.2800929546356201,34.14073181152344,37.07314682006836
